"project_id","deployment_id","image_id","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","age","sex","animal_recognizable","individual_id","number_of_animals","individual_animal_notes","highlighted","color"
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090401.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090401.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:11","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090402.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090402.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:12","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090403.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090403.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:16","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090404.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090404.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:17","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090405.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090405.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:18","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090406.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090406.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:22","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090407.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090407.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:23","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090408.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090408.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:24","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090409.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090409.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:30","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090410.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090410.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:31","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090411.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090411.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:32","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090412.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090412.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:35","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090413.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090413.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:36","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090414.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090414.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:37","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090415.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090415.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:48","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090416.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090416.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:49","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090417.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090417.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:50","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090418.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090418.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:54","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090419.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090419.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:55","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090420.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090420.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:11:56","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090421.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090421.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:00","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090422.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090422.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:01","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090423.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090423.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:02","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090424.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090424.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:41","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090425.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090425.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:42","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090426.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090426.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:43","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090427.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090427.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:48","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090428.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090428.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:49","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090429.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090429.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:12:50","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090430.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090430.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:13:16","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090431.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090431.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:13:17","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090432.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090432.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:13:18","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090433.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090433.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:13:22","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090434.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090434.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:13:23","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090435.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090435.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:13:24","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090436.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090436.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:14:53","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090437.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090437.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:14:54","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090438.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090438.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:14:55","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090439.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090439.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:14:59","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090440.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090440.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:15:00","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090441.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090441.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:15:01","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090442.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090442.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:15:36","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090443.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090443.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:15:36","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090444.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090444.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:15:37","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090445.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090445.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:19","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090446.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090446.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:20","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090447.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090447.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:21","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090448.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090448.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:29","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090449.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090449.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:30","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090450.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090450.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:31","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090451.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090451.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:48","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090452.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090452.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:49","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090453.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090453.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:50","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090454.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090454.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:58","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090455.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090455.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:16:59","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090456.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090456.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:00","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090457.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090457.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:04","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090458.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090458.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:05","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090459.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090459.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:06","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090460.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090460.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:21","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090461.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090461.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:22","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090462.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090462.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:23","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090463.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090463.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:26","","","","","2","","",""
"FNS","FNS_2019_CT-FNS-1-12","FNS_2019_CT-FNS-1-12_100EK113_12090464.JPG","gs://icmbio/Wild_ID_FNS/FNS_2019_CT-FNS-1-12/100EK113_12090464.JPG","No","Juliano Zardetto","85b2a801-0eac-42ac-8f46-d3a8ff3a8a29","Aves","Cariamiformes","Cariamidae","Cariama","cristata","Red-legged Seriema","Absolutely sure","2019-12-09 03:17:27","","","","","2","","",""
